logg,mWD,tcool(gyr),Radius,core,log(L),TpreWD(gyr),Mzams,Mbol,teff,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
7.5,0.41,0.33075,0.018867,He,-1.936,0.0,0.0,9.5794,13803.842646028837,5960179.240079788,10386418.21994704,2782447.793755055,7468437.847037006,14735397.414758332,5295339.010869437,2379987.9610199775,1124749.6511387785
7.5,0.407,0.37771,0.018798,He,-2.019,0.0,0.0,9.7873,13182.567385564074,5485822.214600101,9461679.094767906,2601653.3690451463,6546545.331262726,13401217.68122025,4908583.435749902,2228831.1489210394,1059347.0840694623
7.5,0.404,0.43056,0.01873,He,-2.102,0.0,0.0,9.995,12589.254117941662,5062784.765529176,8639248.177994842,2445666.127943763,5797488.759248179,12192478.472123476,4564402.276268734,2097707.3715666486,1003011.7282713006
7.5,0.402,0.48947,0.018664,He,-2.185,0.0,0.0,10.2024,12022.644346174131,4728197.050859203,7988441.391259146,2326072.633867239,5257097.33977022,11221168.932171011,4292694.840993715,1997335.4377181611,960046.1591037711
7.5,0.399,0.55521,0.018599,He,-2.268,0.0,0.0,10.4097,11481.536214968817,4395070.34456699,7348730.418581314,2206853.656126411,4763172.184481942,10265695.15082113,4018280.7716518864,1895489.007924937,917407.6920628091
7.5,0.396,0.62827,0.018533,He,-2.351,0.0,0.0,10.6171,10964.78196143185,3988903.848339641,6583548.71302788,2054855.4280981193,4194343.731360353,9136841.701880924,3675598.0847010138,1763148.9694445517,862760.2240375857
7.5,0.394,0.70922,0.018468,He,-2.434,0.0,0.0,10.8243,10471.285480508985,3572936.41616939,5815563.110715576,1891616.0561760429,3644481.4012375595,8014710.142880578,3318178.4332902543,1619946.7069871614,803344.517729825
7.5,0.391,0.79918,0.018408,He,-2.516,0.0,0.0,11.0311,10000.0,3163528.912880533,5074792.548513717,1724167.7286584594,3142695.1744219833,6937361.740704567,2960780.8062419877,1472201.4725501488,741392.7839945791
7.5,0.389,0.8991,0.018354,He,-2.599,0.0,0.0,11.2371,9549.92586021436,2766709.5209322283,4370891.742491978,1554573.5302900379,2686915.540957373,5920877.79473988,2609504.278739215,1322022.9801820875,677641.6812645078
7.5,0.387,1.00913,0.018298,He,-2.681,0.0,0.0,11.4434,9120.108393559096,2403354.156444879,3738214.8493719823,1392212.333822291,2286168.4313861514,5015108.18151417,2284189.976948021,1178618.3885932136,615423.8453552101
7.5,0.384,1.13047,0.018245,He,-2.764,0.0,0.0,11.6494,8709.635899560806,2079013.3780478225,3182026.3335653488,1240809.151825204,1931735.8272821582,4226295.085543943,1990727.1185046646,1045617.212290685,556280.4926881363
7.5,0.382,1.26354,0.018195,He,-2.846,0.0,0.0,11.855,8317.63771102671,1792424.615573429,2697039.984029806,1101764.065565271,1616781.5708671869,3546038.3844121746,1729160.6672149447,924349.7737786012,500861.26515700726
7.5,0.38,1.40851,0.018147,He,-2.928,0.0,0.0,12.0605,7943.282347242814,1541470.9368832149,2277308.286218907,975580.3516943981,1338029.8172596283,2963997.778052997,1497786.0783353315,815249.9496583448,449667.9015057599
7.5,0.378,1.56555,0.018101,He,-3.01,0.0,0.0,12.2657,7585.775750291836,1322330.0962276396,1915077.5627865393,861841.8650961171,1092723.6262686197,2467188.9737242837,1294000.1637098112,717687.4011652962,402880.66870706796
7.5,0.377,1.73175,0.018056,He,-3.092,0.0,0.0,12.4708,7244.359600749898,1131414.9869728473,1603202.615435252,759678.1429569508,879169.0235915165,2043640.3084609716,1114747.1633472082,630633.9787707106,360328.3839330251
7.5,0.375,1.91118,0.018012,He,-3.174,0.0,0.0,12.6758,6918.309709189362,964852.9805213123,1334466.353640716,668142.1140147717,694754.8599317498,1681913.57409467,956963.9803354086,553116.4598127005,321734.5415592348
7.5,0.373,2.10814,0.017968,He,-3.256,0.0,0.0,12.8808,6606.934480075957,819946.5474175155,1103346.7675172815,586561.083623009,537224.7249178198,1373055.4438455545,818577.8525559055,484374.1762618672,286986.90998560406
7.5,0.371,2.32554,0.017924,He,-3.338,0.0,0.0,13.0859,6309.57344480193,692396.954328188,904069.1177231533,512251.044902272,406935.519951554,1109424.3194251151,695263.7676577432,422037.05965506495,254912.8306356558
7.5,0.369,2.56534,0.017878,He,-3.42,0.0,0.0,13.2912,6025.595860743575,581710.8355039044,734097.3206197938,446102.7059331472,300190.9561539021,886114.1798408667,587248.0754234883,366659.20565440424,225976.71972857256
7.5,0.367,2.82324,0.017826,He,-3.503,0.0,0.0,13.4971,5754.399373371566,485330.0866213807,590206.109064658,386193.4636708435,216196.0055459222,699036.3308553037,492075.4107366922,316688.7637825373,199358.04295908392
7.5,0.364,2.98341,0.017767,He,-3.586,0.0,0.0,13.7039,5495.408738576249,401824.8716464136,468946.5014077708,332387.3742671649,151344.7168980363,543174.4677906758,408499.2498419634,271889.3862918932,175078.71940080682
7.5,0.361,3.33121,0.017696,He,-3.669,0.0,0.0,13.9125,5248.074602497728,330791.8493627362,370545.2799797624,283741.2673380758,104146.63701327177,419698.4187236843,336379.2893932896,231393.01232783071,152542.67108011898
7.5,0.359,3.86503,0.017624,He,-3.753,0.0,0.0,14.1218,5011.872336272725,269858.46833347075,289509.31151480816,239852.22697843352,68673.07615842475,320301.2134003869,273936.87664595945,194953.70395490495,131744.53160291462
7.5,0.355,4.66059,0.017547,He,-3.837,0.0,0.0,14.3316,4786.300923226385,219654.0762712867,225375.00671034487,202090.9992414507,43242.3928387521,243154.21371464265,222276.58504512068,163626.90166799724,113411.1655669745
7.5,0.353,5.70678,0.017476,He,-3.92,0.0,0.0,14.5405,4570.881896148751,178970.292245683,175173.1068968119,170383.93788504443,25946.058797856032,183503.13157933945,180374.60620808043,137396.72692114956,97673.66723510483
7.5,0.35,6.8583,0.017417,He,-4.003,0.0,0.0,14.748,4365.158322401661,148757.30976525473,139150.5095972964,145964.08855806498,13945.97127465442,141208.5028599953,149621.07279708475,117250.24407320778,85183.37879476423
7.5,0.348,8.00826,0.017371,He,-4.086,0.0,0.0,14.9538,4168.693834703355,124995.78799751667,111970.04796546279,126189.46028332112,8262.392640815497,109304.46719560213,125293.87109302948,101011.49958098088,74853.46786547443
7.5,0.347,9.11707,0.017335,He,-4.167,0.0,0.0,15.1583,3981.0717055349733,108426.97144986731,93769.97772514867,111857.48011062661,5103.495991839291,88137.323951186,108595.48669568275,89349.63179258099,67039.97968904742
7.5,0.346,10.19034,0.017307,He,-4.249,0.0,0.0,15.3617,3801.8939632056126,92295.69234996208,77074.0033380761,97245.41545850603,3239.4544868976955,69336.82720736878,92413.59830343912,77570.5501816338,58713.501159677755
7.5,0.345,11.25402,0.017285,He,-4.33,0.0,0.0,15.5645,3630.780547701014,81426.5907290481,67027.45612891804,86451.78319897885,2267.2358611687346,58224.90444055915,82360.82727994442,69068.76512479439,51823.0295773671
7.5,0.344,12.29895,0.017267,He,-4.411,0.0,0.0,15.7667,3467.368504525317,71844.12194178597,58290.49278120278,76863.28569493355,1586.9443300661176,48898.301518830114,73408.38844962668,61504.47009573109,45749.651274172895
7.5,0.344,13.3483,0.017253,He,-4.491,0.0,0.0,15.9685,3311.311214825911,63400.9513587849,51639.52754283406,67593.2733821398,1173.7787028590626,42002.80630210032,66296.44232035169,54211.47383166129,39446.849340605724
7.5,0.343,14.42903,0.01724,He,-4.572,0.0,0.0,16.1701,3162.2776601683795,55609.69285358844,46169.69247691947,58538.04315239563,877.8917081051593,36486.5692219136,60270.52091281498,46974.90777566951,33167.06508852544
7.5,0.343,15.55055,0.017229,He,-4.653,0.0,0.0,16.3715,3019.9517204020162,48411.091809345155,41498.40098609801,49915.173089046344,678.6960599923186,31921.80278681174,54946.41045237199,39904.35699342166,27296.15175759876
7.5,0.343,16.71536,0.017219,He,-4.733,0.0,0.0,16.5727,2884.031503126606,41918.83142498712,37419.299468971716,42082.048385599664,539.9824163305498,28069.307621227377,50132.991000215865,33303.09582911619,22163.87611297093
7.5,0.342,17.92954,0.01721,He,-4.814,0.0,0.0,16.7738,2754.2287033381663,36363.29914262761,34143.63571296399,35236.35548760506,438.12065608440383,25107.635290921313,46108.153188156386,27439.659536098177,17752.51242870844
7.5,0.342,19.18765,0.017202,He,-4.894,0.0,0.0,16.9748,2630.2679918953813,30967.570336764435,30859.836314568365,28702.176898914964,349.9109902696258,22215.171255139318,41958.65723116834,21740.15181222422,13775.382901449351
7.5,0.342,20.49735,0.017195,He,-4.974,0.0,0.0,17.1757,2511.88643150958,26478.94387200712,28053.50595940591,23340.403684495974,283.78609348710785,19846.46633798415,38280.28017308359,17061.45632692503,10634.992934605149
7.6,0.596,0.00019,0.020376,CO,1.168,2.22891,1.873,1.8207,79432.82347242821,67488092.82980381,141707762.54411966,24474558.121461764,205606862.58025023,190690776.96928912,52531717.987307124,20397765.524932235,8785848.33698801
7.6,0.589,0.00026,0.020219,CO,1.083,2.42824,1.748,2.0327,75857.75750291836,64974908.23556527,136280011.1101736,23604422.46520856,197095235.28839752,183454431.7925536,50626758.73044649,19678007.175076485,8479733.851171939
7.6,0.582,0.00035,0.020054,CO,0.998,2.63676,1.616,2.2453,72443.59600749906,62555139.67456521,131047724.29349858,22767256.59523605,188900648.4696402,176492205.81194034,48790744.69541281,18981845.661967833,8184262.39519156
7.6,0.575,0.00046,0.019903,CO,0.913,2.97011,1.492,2.458,69183.09709189362,60215449.594679534,125983717.3687044,21954099.967783537,180966582.1039959,169750267.0508352,47013478.11532743,18308947.236261375,7898497.40901851
7.6,0.57,0.0006,0.019842,CO,0.828,4.02192,1.433,2.669,66069.34480075965,57955429.50954012,121110170.13701263,21171022.45784949,173326345.17364198,163258823.16268858,45303168.483234815,17660767.310441572,7623083.474773939
7.6,0.563,0.00078,0.019752,CO,0.744,5.17145,1.369,2.881,63095.7344480193,55749742.46320715,116350793.90307516,20404716.709670737,165872089.74259067,156929791.720983,43627197.326298706,17024654.429711144,7352574.13582975
7.6,0.557,0.00099,0.019638,CO,0.658,6.39733,1.301,3.0939,60255.95860743581,53622925.982791185,111747288.36652996,19664287.35981838,158679549.4293107,150804062.3929028,42009252.76560745,16411411.97641459,7092299.296725658
7.6,0.55,0.00124,0.019511,CO,0.573,7.6619,1.231,3.3071,57543.993733715666,51540183.624931954,107258679.76697953,18940597.084140144,151647904.02631202,144826653.09043032,40429689.8932704,15811803.235346239,6836951.642914507
7.6,0.543,0.00152,0.019374,CO,0.488,8.96606,1.158,3.5208,54954.08738576248,49502419.76652588,102847304.53887409,18228634.315247,144756101.77245334,138972529.1867215,38877728.02162174,15223056.817478448,6586018.938655036
7.6,0.536,0.00186,0.019231,CO,0.402,10.29502,1.084,3.7347,52480.74602497723,47505214.52274301,98543451.42136075,17531900.116404016,138023086.2817257,133242820.23771007,37357321.698119365,14645247.765101843,6340125.14465429
7.6,0.529,0.00225,0.019089,CO,0.317,11.5942,1.012,3.9483,50118.72336272725,45534299.88342777,94298579.1259507,16844819.726990208,131386007.0186198,127585463.67385694,35860233.419266395,14076481.153583605,6097828.56104435
7.6,0.525,0.00256,0.019069,CO,0.233,0.0,0.0,4.1575,47863.0092322638,43704804.49532452,90351562.47358869,16205292.934304893,125239011.90381771,122335278.4162852,34467011.61696492,13547046.50322974,5872266.116965075
7.6,0.521,0.00289,0.019049,CO,0.15,0.0,0.0,4.366,45708.818961487515,41744633.81241894,86124584.80028284,15519880.031205611,118634527.91493846,116719438.21811655,32972745.038830113,12978846.48265324,5630114.178609036
7.6,0.517,0.00328,0.019007,CO,0.066,0.0,0.0,4.5747,43651.58322401656,39784863.27601429,81900085.54727995,14833566.195410617,112059407.16856469,111096506.56961079,31476926.4011655,12410615.184840428,5387588.492179119
7.6,0.513,0.00372,0.01895,CO,-0.017,0.0,0.0,4.7834,41686.93834703355,37813475.04746427,77662805.71860142,14142764.015002374,105452539.14829035,105455472.90652989,29975127.52515525,11839191.094795138,5143788.905835963
7.6,0.51,0.00423,0.018884,CO,-0.101,0.0,0.0,4.9919,39810.71705534969,35806101.28503117,73343819.24599956,13438931.488692857,98738718.5332035,99710195.70803249,28441433.67489604,11256217.483567609,4895460.858292651
7.6,0.506,0.00483,0.018812,CO,-0.184,0.0,0.0,5.2004,38018.93963205613,33762537.47111543,68947982.81030074,12719873.237769598,91910584.89716074,93863687.55949606,26880016.30898141,10661799.691641022,4641641.836286744
7.6,0.502,0.00553,0.018739,CO,-0.267,0.0,0.0,5.4087,36307.8054770101,31644059.82780298,64401900.32891379,11974569.281451354,84867742.03111821,87812174.10291879,25260773.549344644,10045409.298780158,4378534.173472314
